# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.9092
# k_min, k_max      =     0.0000    2.1063
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     26     1   151
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      1.299720      1.578479  1
      1.308622      1.580479  1
      1.317524      1.581979  1
      1.326426      1.582779  1
      1.335328      1.583079  1
      1.350747      1.601579  1
      1.366167      1.656179  1
      1.381586      1.744679  1
      1.397005      1.863479  1
      1.412424      2.008979  1
      1.427844      2.177279  1
      1.443263      2.364779  1
      1.458682      2.568579  1
      1.474101      2.785879  1
      1.489521      3.014679  1
      1.504940      3.252879  1
      1.520359      3.499179  1
      1.535779      3.752179  1
      1.551198      4.010679  1
      1.566617      4.273779  1
      1.582036      4.540579  1
      1.597456      4.810279  1
      1.612875      5.082179  1
      1.628294      5.355679  1
      1.643713      5.629879  1
      1.659133      5.904279  1
      1.674552      6.178279  1
      1.689971      6.451179  1
      1.705391      6.722379  1
      1.720810      6.991179  1
      1.736229      7.256879  1
      1.751648      7.518879  1
      1.767068      7.776379  1
      1.782487      7.876279  1
      1.797906      7.908779  1
      1.813325      7.938879  1
      1.828745      7.966279  1
      1.844164      7.990679  1
      1.859583      8.011879  1
      1.875002      8.029679  1
      1.890422      8.043779  1
      1.905841      8.054379  1
      1.921260      8.061179  1
      1.936680      8.064579  1
      1.952099      8.064579  1
      1.967518      8.061679  1
      1.982937      8.056279  1
      1.998357      8.048979  1
      2.013776      8.040579  1
      2.029195      8.031679  1
      2.044614      8.023079  1
      2.060034      8.015479  1
      2.075453      7.989079  1
      2.090872      7.958579  1
      2.106291      7.948379  1


      0.000000      8.004479  1
      0.017805      8.009879  1
      0.035609      8.033179  1
      0.053414      8.089379  1
      0.071218      8.175579  1
      0.089023      8.285479  1
      0.106827      8.415179  1
      0.124632      8.561179  1
      0.142436      8.720279  1
      0.160241      8.888779  1
      0.178045      9.063279  1
      0.195850      9.240579  1
      0.213654      9.417379  1
      0.231459      9.406079  1
      0.249263      9.171079  1
      0.267068      8.925279  1
      0.284872      8.669779  1
      0.302677      8.684779  1
      0.320481      8.782179  1
      0.338286      8.886779  1
      0.356090      8.998479  1
